543;Магазины;LUKOIL AZK 33 MOSKOVSKAY;-444;-380
544;Магазины;BANK VOZROZHDE/9 LINIIA 6;856;164
545;Магазины;40000000000083/ATM 902 MK;654;43
546;Аптеки;EVERYDAY;160;-84
547;Другая категория;OG-PEOPLE'S PARK;846;-950
548;ЛОлоло;MAN 20;-805;672
549;Машины;EZHIK;996;634
550;Аптеки;PEREKRESTOK-TISHINKA;602;508
551;ЛОлоло;AZS PISKAREVSKAYA 41;81;315
552;ЛОлоло;Tax-Free Refund;168;707
553;ЛОлоло;LOVEREPUBLIC ZVEZDNAYA;193;-724
554;Магазины;KARUSEL TEPLYY STANQPS;-815;620
555;Какая-то категория;YAPONA MAMA;-64;-729
556;Машины;KAFE "PORTO CHERVO";826;-448
557;Какая-то категория;KARAVAY  SUPERMARKET;-989;145
558;Итернет;LUKOIL 5;78;534
559;Аптеки;SHOP IROBOT;-411;953
560;Другая категория;BANK OF MOSCOW/ATM 1649-S;523;109
561;Какая-то категория;LUKOIL AZS 556;-492;-440
562;Компьтеры;YNG;920;-333
563;Аптеки;N3919262, LENTA;537;350
564;Еще одна категория;VIP HOTEL SKOPJE;-655;-48
565;Компьтеры;OOO YUKOMP;459;-521
566;Итернет;ADIDAS FO,SHOP;-198;-194
567;Еще одна категория;IP KRYMSKAYA;-465;317
568;Аптеки;"NIKOLAY" BASMANNAYA;-38;355
569;Итернет;OBI - RODIONOVA;431;550
570;Итернет;PYATEROCHKA 301;-640;814
571;Магазины;KINOMAKS VOLZHSKIJ 02;-408;-972
572;Машины;MAGNIT U DOMA STALAKTI;-427;-126
573;Машины;LUKOIL AZS 412;407;-401
574;ЛОлоло;WICKED;233;-459
575;ЛОлоло;BILLA 352          044;0;993
576;Итернет;UNIVERMAG KRESTOVSKIY;618;-747
577;Аптеки;IP VAKHRUSHINA;-68;567
578;Другая категория;UNIQLO MARAIS 2;-444;562
579;Машины;CHERNAYA KOROLEVA;-224;284
580;Машины;VIS-A-VIS-2;-261;811
581;Еще одна категория;TekstilTorg MSK;-319;624
582;Компьтеры;DOVERIE 14;537;-773
583;Какая-то категория;LUKOIL AZS-32;109;220
584;Ололоо;CARD2CARD PORTAL;674;806
585;Итернет;OOO RUSSKOE;472;484
586;Компьтеры;MAGAZIN SPAR;-506;-6
587;ЛОлоло;WOMEN SECRET MEGA DYBE;876;653
588;Компьтеры;SPAR;598;-324
589;ЛОлоло;WWW.LUXORFILM.RU;407;-482
590;Другая категория;OBOYNAYA SILA;-44;-349
591;Магазины;OOO VLAKOMI;-1000;-480
592;Машины;BUSTIE 0001;-913;291
593;Аптеки;"Oliviya N4";377;648
594;Какая-то категория;GAZPROMNEFT AZS NO 1;796;-120
595;Машины;IP MELNIKOVA GG;974;-619
596;Какая-то категория;ATM 400710;-959;-366
597;ЛОлоло;DIXI;419;125
598;Какая-то категория;SHOKOLADNITSA YKIMAN;149;750
599;Ололоо;APTEKA 7;-100;-616
600;Еще одна категория;TRTS ZOL.VAVILON NC;578;-50
601;Итернет;OEBB 5020;-469;-245
602;Другая категория;CHOKOLADNITSA 2;-104;379
603;Еще одна категория;IZUMRUD;276;-601
604;Магазины;SHOP CALZEDONIA;-574;285
605;Итернет;IZIDA PRODUKTY KASSA2;69;920
606;Магазины;136 STARBUCKS TBP;-138;-962
607;Другая категория;PAYME_RU DYM RND;306;949
608;Еще одна категория;MAGNIT MM BALLIMENA;-3;383
609;Какая-то категория;STAR I MLAD-YASENEVO;502;-270
610;Ололоо;ALENKA;434;-725
611;Другая категория;TRAVELERS COFFE;732;35
612;Машины;DUKE S CANOE CLUB-WAIK;318;-876
613;Аптеки;WARGAMING;-825;650
614;Машины;BANKOMAT 330088 85968596;-332;722
615;Магазины;GZD, VOKZAL MOSKOVSKI;-655;-89
616;Аптеки;BANKOMAT 960322 1807;-381;-1000
617;Какая-то категория;SUPERMARKET VIVAT;-518;642
618;Какая-то категория;MCDONALDS 24472       ;641;568
619;Машины;BANKOMAT 830244 798179;889;-886
620;Другая категория;DRI*iMacsoft DVD Creat;374;-135
621;Компьтеры;PYAT ZVEZD;566;-583
622;Итернет;BANKOMAT 400237 781078;953;-218
623;Ололоо;PEREKRESTOK-KALUZHSKAYA;-353;-4
624;Магазины;O'KEY,N1006895;-559;-160
625;Другая категория;AZS 02-175;432;551
626;Другая категория;IL PATIO;-760;305
627;ЛОлоло;SEREBRYANKA PUSHKINO;731;-925
628;Какая-то категория;V-LAZER;109;743
629;Ололоо;SHOKO TVERSKAYA 17;-312;779
630;Аптеки;OSTIN_KURCHATOVA;-703;782
631;ЛОлоло;GO.MAXIMILIANS.RU;-353;404
632;Магазины;METRO STORE 1024;851;-13
633;Магазины;CECCO SPORT SKI & SPO ;-621;-671
634;Компьтеры;APTEKA 23, KASSA 2;326;478
635;Какая-то категория;KALUZHSKAYA  RJ051;641;756
636;Машины;LUKOIL AZS 02130 URNP;939;138
637;Машины;SMIK;648;-253
638;Другая категория;TCHIBO/EDUSCHO DANKT;966;404
639;Итернет;DAMSKOE SCHASTE;73;635
640;ЛОлоло;LC WAIKIKI;-146;328
641;Аптеки;EUROMARKET;-286;491
642;Ололоо;ZAKUS."HATA DZEDA MARO;-166;-334
643;Другая категория;MCDONALDS 23008;794;-595
644;Итернет;47a St Krasnoarmeyskiy;-790;177
645;Аптеки;BANKOMAT 750366 8102;-758;39
646;Еще одна категория;Instrumenty;-566;-990
647;Магазины;MAGNIT U DOMA SORIYA  ;-576;-400
648;ЛОлоло;SUPERMARKET IDEYA;-588;-531
649;ЛОлоло;BIG YORKER;221;965
650;Магазины;"Oliviya N5";239;158
651;Итернет;SKORPION-1;493;-67
652;Машины;VERSAL;-353;-801
653;Еще одна категория;PERLAMUTR TK MAGNIT;76;601
654;Машины;SUPER MARC TINO       ;-200;387
655;Другая категория;KRASNOE&BELOE;-412;-516
656;Какая-то категория;AZS N 319;636;901
657;Итернет;ALTINKILICLAR KAHVE KA;-572;242
658;Еще одна категория;BANKOMAT 951048 8598;-278;-84
659;Магазины;APTEKA 120 L 80;979;930
660;Другая категория;SOLOVEY REKORDZ;222;570
661;Еще одна категория;MAGAZIN 15;131;724
662;Ололоо;DZHUSMASTER;183;566
663;Еще одна категория;Magazin Uspeh;-928;-410
664;ЛОлоло;Studiya krasoti Avgust;875;-890
665;Другая категория;MAGNIT GM CHEBOKSARY 3;966;881
666;Какая-то категория;TEPLYY STAN-5;-643;-364
667;Ололоо;FYODOR VINO VODKA;671;92
668;ЛОлоло;VICTORIA-29;-683;97
669;ЛОлоло;N1007331, O'KEY;800;908
670;Компьтеры;BANKOMAT 381324 690100;-157;-768
671;Итернет;OPLATAGOSUSLUG.RU SER;130;11
672;Итернет;OOO ALERD;691;-629
673;Машины;LUKOIL AZS 116;-146;103
674;ЛОлоло;KONFETKI BARANOCHKI;-479;417
675;Какая-то категория;SOSNOVYY BOR;332;96
676;Какая-то категория;FORMULA KINO LADOGA;-206;315
677;Ололоо;N1008073, O'KEY;-882;43
678;Магазины;AIRPORT SHEREMETIEVO 2;698;694
679;ЛОлоло;OOO MEDSTAR;54;120
680;Итернет;STRADIVARIUS SNG 45;-30;733
681;Другая категория;AUGUST  SERVICE;-492;-471
682;Компьтеры;NIKE FACTORY STORE VNUKO;-723;10
683;Итернет;BREK RISTORANTE       ;44;-318
684;Какая-то категория;ATM 1602;-997;552
685;Ололоо;SHOKOLADNITSA 3 1;-65;-933
686;Аптеки;PCH 5;115;615
687;Какая-то категория;IP Potapov A.A.;100;572
688;ЛОлоло;MAGAZIN 13 SOSNOVYY;-540;180
689;Ололоо;KEMER SUBESI;-821;372
690;ЛОлоло;AZS 221;-801;-200
691;Какая-то категория;TELETS;0;238
692;Еще одна категория;SHENG KEE BAKERY      ;-91;-406
693;ЛОлоло;VAALIMAAN KAUPPAKARTAN;-705;-514
694;Какая-то категория;LIDL;-71;-264
695;Аптеки;00000000007917/ATM 76 MDM;562;-745
696;ЛОлоло;GOLDEN STYLE;177;-533
697;Компьтеры;NAF NAF;-783;349
698;Аптеки;MAGNIT GM UFA 1;-496;-37
699;Машины;MAGAZIN 11;2;20
700;Какая-то категория;Intersport Imatra;-199;-951
701;Машины;Studia 55;-339;-150
702;Магазины;O'KEY,N1008314;-533;971
703;Итернет;563 LEFORTOVO DECATHLO;455;-504
704;Итернет;KORZINKA 1;821;149
705;Еще одна категория;HERVIS MARKT 31;120;-939
706;Ололоо;AIG KBR;767;-773
707;Магазины;TM RADISHCHEVA;201;495
708;Магазины;MAGNIT GM NIZHNEVARTO1;956;58
709;Компьтеры;OOO MAN;-191;487
710;Магазины;DIRIZHABL-BELINSKOGO;183;878
711;Другая категория;MAGNIT MM BIOTIT;-478;-425
712;Ололоо;MATRITSA 29;113;-829
713;Компьтеры;MAGNIT MM KAL'KULYATOR;-976;986
714;Какая-то категория;O'KEY,N1008023;562;-511
715;Какая-то категория;ODNOKLASSNIKI.RU;-294;-804
716;ЛОлоло;MOBILE PHONE;499;499
717;Какая-то категория;KARUSEL - FUCHIKA;-384;189
718;Другая категория;TUO DI;-892;461
719;Машины;BANKOMAT 55089 2572000;193;702
720;Аптеки;BEBE STORE INC #6     ;858;-957
721;Компьтеры;SHOK. BASHKOR. 2;539;739
722;Другая категория;VESELAYA ZATEYA;255;151
723;Другая категория;BRIDGESTONE;642;434
724;Компьтеры;SKURATOV COFFEE;81;-688
725;Аптеки;FEMILI_SEVERSK;64;-527
726;Ололоо;PYATEROCHKA 4524;-758;332
727;Магазины;KHUDOZHESTVENNYJ;502;-627
728;Какая-то категория;LION  CLINIC;333;424
729;Ололоо;SHELL OIL 57444480701 ;973;-972
730;Какая-то категория;O'KEY;792;-624
731;Какая-то категория;STARBUCKS #00645 SACRA;-580;717
732;Магазины;PEREKRESTOK SHCHERBAK;303;-116
733;Компьтеры;REAL S.OPERATOR 10;690;-242
734;Аптеки;ZOOLINIYA DOLGOPRUDNYI;-26;-266
735;Компьтеры;AZS NO 89;-621;-304
736;ЛОлоло;GUM RESTOR;-449;-57
737;Итернет;ANKOR;208;-87
738;Другая категория;BANK OF MOSCOW/MMB ATM 12;552;779
739;ЛОлоло;AZS 18-12;699;-786
740;Машины;TKANI TESSUTI;796;896
741;Итернет;"KLEO";320;716
742;Еще одна категория;avangate*massmailsoftw;-291;199
743;Другая категория;ADIDAS                ;-298;-941
744;Итернет;ZAO KMKI DOBRYNINSKIY;756;-524
745;Компьтеры;ATM022776;210;-159
746;Компьтеры;SOLNECHNAY, 2, STR.5;652;694
747;Компьтеры;ATM BARNAUL;470;-69
748;ЛОлоло;BUBL GUM;-413;393
749;Магазины;TORFYANOVKA  SHOP;228;-896
750;ЛОлоло;OOO NESKO;-982;-424
751;Другая категория;DIKSI  - 50014 KKM1;838;-410
752;ЛОлоло;AZK 16;-751;453
753;Еще одна категория;MEDIA-MARKT-VER;232;897
754;Аптеки;GARMONIYA FARM;720;325
755;ЛОлоло;BRITANSKAYA KOROLEVA;-339;-242
756;Машины;STEILMANN             ;406;583
757;Еще одна категория;KHMB/ATM, DOPOFIS - 3;-15;414
758;Магазины;KAFE OCHAG;-375;221
759;Магазины;ZOOMAGAZIN CHETYRE LAPY;697;344
760;Ололоо;PERVAYA BULOCHNAYA;-150;-104
761;Какая-то категория;BRITISH PETROLEUM BEL;-141;-928
762;Компьтеры;FFP S7;947;907
763;ЛОлоло;BANKOMAT CENTR MT;-626;292
764;Еще одна категория;EVROSETU332;754;-576
765;Ололоо;TAKSI-GOROD 3;694;-220
766;Аптеки;LUKOIL AZS 125;-593;581
767;Компьтеры;ROSTIKS ATRIUM;19;-740
768;Другая категория;N1323105, MAXIDOM;-926;96
769;Магазины;LUKOIL AZS 206;972;62
770;Итернет;KINO CITY  CINEMA;-285;980
771;Какая-то категория;DEFILE-0201;-127;13
772;Еще одна категория;POLUSHKA 82;911;-529
773;Аптеки;BEAUTY SURGERY KLINIC;-697;-774
774;Аптеки;GIUSTO;-801;872
775;Какая-то категория;GRENKI PUB EXPRESS 3;-861;-669
776;Какая-то категория;DOSTAVKA.RU           ;764;-445
777;Итернет;M.A.C.  SHOP;-710;642
778;Магазины;OREILLYS IRISH PUB;173;-538
779;Другая категория;MARJANOVKA  SHOP;-407;-100
780;Магазины;ULICA GOBELENOV;917;948
781;Компьтеры;CHUDO PEKAR;72;-129
782;Компьтеры;BEER HOUSE;510;-352
783;Компьтеры;2COM CO.LTD;402;583
784;Еще одна категория;BATA FACTORY STORE 623;-194;965
785;Итернет;BRITISH PETROLEUMTEPL;-897;-308
786;Ололоо;APTEKA 208;-255;-599
787;Магазины;AUCHAN 053 ZELENOGRAD;-568;-347
788;Машины;INTERHOME AG          ;190;-62
789;Магазины;STRADIVARIUS SNG 18;-449;-257
790;Итернет;ATM 250827;444;-185
791;Итернет;OOO TARKUS;-435;400
792;Еще одна категория;I...TALIYA;638;-141
793;Машины;KFC - NEELAM'S THE GRA;758;264
794;ЛОлоло;TATNEFTEPRODUKT;-90;-289
795;Итернет;TBS098868;528;-685
796;Еще одна категория;OOO APTEKA SAKURA 7;-151;357
797;Машины;TRAVELERS COFFE;276;-93
798;Еще одна категория;AZS BALKANSKAYA 122 2;917;287
799;ЛОлоло;TC Rumyancevo;-643;-374
800;Компьтеры;SADKO-L;-815;912
801;Компьтеры;LUKOIL 527;-805;-408
802;Какая-то категория;Lilianne Ky;409;-632
803;Ололоо;DIM;772;-628
804;Компьтеры;PEREKRESTOK_PEPYAKA;588;-785
805;Магазины;BRITISH PETROLEUMTEPL;-969;486
806;Компьтеры;NAZELENOM.RU;-288;11
807;Другая категория;PEREKRESTOK KIEVSKAYA P;434;-862
808;Аптеки;LEAF SCHMUCK          ;326;695
809;Ололоо;APTEKA 36 6;-535;745
810;Какая-то категория;"Spektr";-440;-380
811;Компьтеры;AROMATNYI MIR;-41;928
812;Другая категория;ATM90712;-973;-104
813;Ололоо;BPA 198;-778;-311
814;Аптеки;AZS 2 SIMBIOZ;-600;498
815;Машины;UKRAINSKIY SHINOK;-728;-405
816;Аптеки;THE LOBSTER           ;-777;-135
817;Машины;MYASNOV 32;483;993
818;Машины;DOM KNIGI;686;-403
819;Компьтеры;RUSSKIIY EKSPRESS;164;661
820;Ололоо;Outlet by moreau;-8;-836
821;Компьтеры;FORTUNA;844;-410
822;Еще одна категория;BLEK BERRI;-124;-978
823;Машины;PEREKRESTOK_PEPYAKA;-929;-833
824;Машины;LEMURRR LENSOVETA;-569;-433
825;Аптеки;BANKOMAT 51539 86040052;443;198
826;Еще одна категория;FUDSITI K8;472;543
827;Компьтеры;BERSHKA SNG 66;143;-639
828;Какая-то категория;IP VASELENKO;-702;-418
829;Другая категория;EVITERRA;-102;816
830;Еще одна категория;PEREKRESTOK RUMYANTSEVO;29;717
831;Какая-то категория;MONTBLANC SAN FRAN 08;890;28
832;ЛОлоло;GLAVPIVTORG;306;341
833;Машины;MCDONALDS 21039;-637;-81
834;Ололоо;KUPETS K;715;-990
835;Ололоо;CHEREMUSHKI RESTOR;854;-674
836;Какая-то категория;OBUVIL;-100;-113
837;Магазины;STARBUCKS TUNEL;-443;342
838;Компьтеры;SMOLENSKY GASTRONOM S;229;845
839;Другая категория;MAKS MODA,SHOP;370;250
840;Итернет;BOLSHOY KNIZHNYY-3;-137;-33
841;Компьтеры;ILE DE BEAUTE S.PETERBUR;581;227
842;Итернет;SF BALLET SHOP;-973;-552
843;Аптеки;PROSTO APTEKA 15;-539;753
844;Аптеки;BANKOMAT 540574 69910525;366;527
845;Аптеки;INTERPROGRESS/YUZHNOPORTO;97;-550
846;Другая категория;www.marathonbet.com;50;899
847;ЛОлоло;DRI Wondershare Vide;95;-438
848;Какая-то категория;Citilink-mini;-613;431
849;Другая категория;MOSTSVETTORG ALEKSEEV;976;-866
850;Еще одна категория;OOO ZSAVS;574;644
851;Другая категория;IP KERIMOV S.I.;-440;114
852;Машины;MASTER BANK/AZS 38;-32;597
853;Магазины;SHOKO TVERSKAYA 19;-971;656
854;Магазины;Dainer 5;155;740
855;ЛОлоло;STOLICHNYI DOCTOR;526;422
856;Машины;PEPPERMILL FRONT DESK;-170;64
857;Еще одна категория;MAGAZIN SALAVAT;-71;-144
858;ЛОлоло;H & M  SHOP;587;772
859;Машины;IKEA DOM 6 CASH LINE;-715;29
860;Итернет;MAGAZIN VOLOS NA KIEVSKOY;885;753
861;Машины;7PD ABEL 1;990;466
862;Итернет;YUR.BYURO E.ROMANOVOJ;-506;135
863;Итернет;BONIFATSIY;22;18
864;Ололоо;IGROGRAD;604;674
865;Аптеки;LEVIS_PLANERNAYA;-665;-968
866;Магазины;DOM MEBELI;-99;293
867;Какая-то категория;GLANCE;200;-231
868;Ололоо;KARLOVY PIVOVARY;784;270
869;Ололоо;R2004026, MAXIDOM;518;736
870;ЛОлоло;OAZIS SPORT TREYD OOO;195;694
871;Ололоо;MAGNIT MM SHENKEL';-412;365
872;Магазины;MANGO UFA MEGA TOUCH  SH;994;-362
873;Машины;AZS 16;-149;757
874;Какая-то категория;SHELL AZS BLYUKHERA;-499;-776
875;Машины;ATM 744883;-557;-315
876;Еще одна категория;Kaubamaja;-403;-161
877;Компьтеры;NOVOYASENEVSKIY PR, 1;54;258
878;Еще одна категория;MCDONALDS 24068       ;912;577
879;Другая категория;N3917421, METRIKA-59;733;691
880;ЛОлоло;KOKOS;-884;-689
881;Какая-то категория;00140150/ATM BINBANK;580;-613
882;Итернет;Studiya krasoti Avgust;-236;857
883;Ололоо;ZAO AMATUS;-565;365
884;Магазины;LUKOIL AZK 147 SKANDINAV;568;950
885;Магазины;NETTO,N1016318;21;634
886;ЛОлоло;TATRALANDIA,HLAVNE POK;-571;-532
887;Компьтеры;VIVEYA,MED.TSENTR;42;331
888;ЛОлоло;MAGNIT-KOSMETIK LYUTSINA;731;606
889;Магазины;AZK 004 BP  MALYJ;871;-182
890;Ололоо;14 KRASNOE I RAZNOE;-743;347
891;Машины;CALVIN KLEIN JEANS 484;-166;-533
892;Другая категория;BP  EREMINO  RC153;-237;-424
893;Аптеки;AMARI ORCHID PATTAYA;416;-75
894;Магазины;OGGI;874;364
895;Аптеки;BANKOMAT 91871 8621;495;385
896;Еще одна категория;MAJOR;-213;607
897;Другая категория;PELIKAN  SHOP;628;415
898;Компьтеры;PEREKRESTOK KALUZHSKAY;-928;-163
899;Магазины;CALVIN KLEIN;146;889
900;Компьтеры;MCDONALDS 21060       ;-365;-350
901;Ололоо;APTEKA #483;97;907
902;Аптеки;PR AZS 2;106;-178
903;Ололоо;VELVET  RESTAURANT;188;-641
904;Итернет;APTEKA STOLETNIK;-16;133
905;Другая категория;Shop 70/ VS Plaza;-228;208
906;Машины;UKROP  CAFE;963;-864
907;Машины;MAZK BP RC320;-440;-326
908;Компьтеры;TD TIKKURILA          ;960;-382
909;Другая категория;ATM 960721;-809;-164
910;Итернет;VLAD_ATM;161;844
